"year","team","conference","rating","ranking","offense.ranking","offense.rating","defense.ranking","defense.rating","specialTeams.rating","conference_missing","ranking_missing","offense.ranking_missing","defense.ranking_missing","specialTeams.rating_missing"
2017,"Wisconsin","Big Ten",26.8,3,18,37.4,125,11.6,1,0,0,0,0,0
2017,"Georgia","SEC",26.7,4,7,39.6,117,15.4,2.6,0,0,0,0,0
2017,"Clemson","ACC",26.4,5,20,36.5,127,8.3,-1.8,0,0,0,0,0
2017,"Penn State","Big Ten",26,6,5,41.5,119,14.9,-0.6,0,0,0,0,0
2017,"Oklahoma","SEC",25.5,7,1,49.8,86,24.2,-0.1,0,0,0,0,0
2017,"Auburn","SEC",24.7,8,25,35.4,126,11,0.2,0,0,0,0,0
2017,"Florida State","ACC",22.8,9,37,33.3,123,12.5,2,0,0,0,0,0
2017,"Washington","Big Ten",22.1,10,8,39.4,115,16.3,-1.1,0,0,0,0,0
2017,"LSU","SEC",21.1,11,23,35.6,121,14,-0.5,0,0,0,0,0
2017,"Notre Dame","FBS Independents",20.8,12,18,37.4,114,16.9,0.2,0,0,0,0,0
2017,"Michigan","Big Ten",19.6,13,49,31.1,124,11.8,0.3,0,0,0,0,0
2017,"Louisville","ACC",19.2,14,2,43.3,82,24.9,0.8,0,0,0,0,0
2017,"Oklahoma State","Big 12",19.1,15,4,42.2,94,23,-0.1,0,0,0,0,0
2017,"TCU","Big 12",18.9,16,21,35.7,110,18.7,1.9,0,0,0,0,0
2017,"USC","Big Ten",17.9,17,12,38.5,105,20,-0.6,0,0,0,0,0
2017,"Miami","ACC",17.4,18,27,35.3,113,17,-0.9,0,0,0,0,0
2017,"Mississippi State","SEC",16,19,40,32.4,111,18.1,1.7,0,0,0,0,0
2017,"Stanford","ACC",15.8,20,16,37.7,85,24.5,2.6,0,0,0,0,0
2017,"Virginia Tech","ACC",14.3,21,71,27.8,120,14.4,0.9,0,0,0,0,0
2017,"UCF","Big 12",14.1,22,6,40.5,65,26.9,0.4,0,0,0,0,0
2017,"Michigan State","Big Ten",13.8,23,72,27.7,118,15.1,1.2,0,0,0,0,0
2017,"NC State","ACC",12.9,24,15,38,91,23.3,-1.9,0,0,0,0,0
2017,"Utah","Big 12",12,25,53,30.6,101,20.5,1.9,0,0,0,0,0
2017,"Ole Miss","SEC",11.6,26,10,38.9,53,28.8,1.6,0,0,0,0,0
2017,"Northwestern","Big Ten",11.2,27,59,28.8,112,17.4,-0.3,0,0,0,0,0
2017,"Missouri","SEC",11.1,28,24,35.5,68,26.4,2,0,0,0,0,0
2017,"Kansas State","Big 12",10.9,29,32,34.4,70,26.1,2.6,0,0,0,0,0
2017,"Texas","SEC",10.6,30,80,26.7,115,16.3,0.2,0,0,0,0,0
2017,"Wake Forest","ACC",10.5,31,21,35.7,78,25.1,0,0,0,0,0,0
2017,"South Florida","American Athletic",10.2,32,47,31.6,100,21.2,-0.2,0,0,0,0,0
2017,"Indiana","Big Ten",10.2,32,63,28.6,104,20.2,1.8,0,0,0,0,0
2017,"Florida","SEC",10.1,34,51,30.8,96,22.4,1.7,0,0,0,0,0
2017,"Iowa","Big Ten",9.8,35,69,28.4,108,19.4,0.8,0,0,0,0,0
2017,"Texas A&M","SEC",9.4,36,38,33.1,77,25.2,1.5,0,0,0,0,0
2017,"Oregon","Big Ten",9.1,37,28,35,78,25.1,-0.7,0,0,0,0,0
2017,"Boise State","Mountain West",9.1,37,63,28.6,101,20.5,1,0,0,0,0,0
2017,"Georgia Tech","ACC",8.9,39,29,34.9,78,25.1,-0.9,0,0,0,0,0
2017,"Washington State","Pac-12",8.6,40,50,30.9,97,22.1,-0.3,0,0,0,0,0
2017,"South Carolina","SEC",7.8,41,69,28.4,107,19.7,-0.8,0,0,0,0,0
2017,"Memphis","American Athletic",7.8,41,17,37.6,42,30.6,0.7,0,0,0,0,0
2017,"Houston","Big 12",7.7,43,41,32.3,72,25.8,1.3,0,0,0,0,0
2017,"Iowa State","Big 12",7.5,44,13,38.2,41,30.7,0,0,0,0,0,0
2017,"Toledo","Mid-American",6.6,45,44,32.2,74,25.7,0.1,0,0,0,0,0
2017,"Duke","ACC",6.1,46,87,25.5,109,19.2,-0.2,0,0,0,0,0
2017,"Pittsburgh","ACC",6,47,48,31.4,81,25,-0.4,0,0,0,0,0
2017,"Purdue","Big Ten",5.8,48,63,28.6,97,22.1,-0.7,0,0,0,0,0
2017,"West Virginia","Big 12",5.6,49,36,33.6,64,27.2,-0.8,0,0,0,0,0
2017,"Florida Atlantic","American Athletic",5.1,50,30,34.7,40,31.3,1.8,0,0,0,0,0
2017,"UCLA","Big Ten",4.9,51,9,39.3,25,34.5,0.1,0,0,0,0,0
2017,"Texas Tech","Big 12",4.8,52,32,34.4,57,28.3,-1.3,0,0,0,0,0
2017,"Boston College","ACC",4.6,53,89,25.2,106,19.9,-0.7,0,0,0,0,0
2017,"San Diego State","Mountain West",4.5,54,67,28.5,83,24.8,0.9,0,0,0,0,0
2017,"North Carolina","ACC",4.3,55,56,29.3,71,25.9,0.9,0,0,0,0,0
2017,"Syracuse","ACC",4,56,56,29.3,63,27.3,2,0,0,0,0,0
2017,"Colorado State","Mountain West",3.9,57,31,34.6,32,32.7,2,0,0,0,0,0
2017,"App State","Sun Belt",3.8,58,55,29.5,83,24.8,-0.9,0,0,0,0,0
2017,"Arizona","Big 12",3.7,59,14,38.1,28,33.9,-0.5,0,0,0,0,0
2017,"Ohio","Mid-American",3.3,60,44,32.2,42,30.6,1.7,0,0,0,0,0
2017,"Kentucky","SEC",2.7,61,51,30.8,49,29.5,1.5,0,0,0,0,0
2017,"Nebraska","Big Ten",2.5,62,85,25.6,89,23.7,0.6,0,0,0,0,0
2017,"Arkansas","SEC",2.1,63,34,34.1,38,31.8,-0.2,0,0,0,0,0
2017,"Colorado","Big 12",2,64,54,30.3,45,30.1,1.8,0,0,0,0,0
2017,"Troy","Sun Belt",1.6,65,73,27.5,90,23.5,-2.4,0,0,0,0,0
2017,"Arkansas State","Sun Belt",1.5,66,56,29.3,54,28.6,0.8,0,0,0,0,0
2017,"Tennessee","SEC",1.2,67,83,25.8,74,25.7,1.1,0,0,0,0,0
2017,"Arizona State","Big 12",1,68,35,33.9,30,33.1,0.2,0,0,0,0,0
2017,"Virginia","ACC",0.8,69,91,25,91,23.3,-0.9,0,0,0,0,0
2017,"Vanderbilt","SEC",0.6,70,41,32.3,50,29,-2.6,0,0,0,0,0
2017,"Temple","American Athletic",0.5,71,90,25.1,87,24.1,-0.5,0,0,0,0,0
2017,"Minnesota","Big Ten",0.4,72,100,23.9,97,22.1,-1.4,0,0,0,0,0
2017,"Navy","American Athletic",-0.7,73,39,32.5,36,32.1,-1.2,0,0,0,0,0
2017,"California","ACC",-1,74,62,28.7,47,29.9,0.3,0,0,0,0,0
2017,"Baylor","Big 12",-1.4,75,78,26.9,50,29,0.6,0,0,0,0,0
2017,"Northern Illinois","Mid-American",-1.4,75,111,21,101,20.5,-1.9,0,0,0,0,0
2017,"Miami (OH)","Mid-American",-2.2,77,96,24.2,65,26.9,0.6,0,0,0,0,0
2017,"Western Michigan","Mid-American",-2.4,78,84,25.7,56,28.4,0.4,0,0,0,0,0
2017,"UTSA","American Athletic",-2.5,79,117,18.7,95,22.5,1.3,0,0,0,0,0
2017,"Wyoming","Mountain West",-2.5,79,114,19.7,93,23.1,0.9,0,0,0,0,0
2017,"Fresno State","Mountain West",-2.7,81,105,22.3,76,25.5,0.5,0,0,0,0,0
2017,"SMU","ACC",-2.9,82,25,35.4,18,37.4,-0.9,0,0,0,0,0
2017,"Utah State","Mountain West",-3.3,83,95,24.4,62,28,0.3,0,0,0,0,0
2017,"Southern Miss","Sun Belt",-3.4,84,92,24.9,57,28.3,0,0,0,0,0,0
2017,"Marshall","Sun Belt",-4.5,85,115,19.4,88,23.9,0.1,0,0,0,0,0
2017,"North Texas","American Athletic",-4.5,85,63,28.6,26,34.3,1.2,0,0,0,0,0
2017,"Maryland","Big Ten",-4.5,85,80,26.7,57,28.3,-2.9,0,0,0,0,0
2017,"Western Kentucky","Conference USA",-4.9,88,87,25.5,46,30,-0.4,0,0,0,0,0
2017,"Middle Tennessee","Conference USA",-4.9,88,110,21.2,67,26.8,0.6,0,0,0,0,0
2017,"Army","American Athletic",-5.3,90,46,32.1,22,35,-2.5,0,0,0,0,0
2017,"Eastern Michigan","Mid-American",-5.3,90,106,22,68,26.4,-1,0,0,0,0,0
2017,"Rutgers","Big Ten",-5.5,92,101,23.3,50,29,0.2,0,0,0,0,0
2017,"Louisiana Tech","Conference USA",-5.5,92,79,26.8,32,32.7,0.4,0,0,0,0,0
2017,"Tulane","American Athletic",-5.7,94,67,28.5,22,35,0.9,0,0,0,0,0
2017,"Cincinnati","Big 12",-6.4,95,101,23.3,60,28.2,-1.4,0,0,0,0,0
2017,"Illinois","Big Ten",-7.4,96,107,21.6,47,29.9,0.9,0,0,0,0,0
2017,"BYU","Big 12",-7.4,96,119,18.6,72,25.8,-0.3,0,0,0,0,0
2017,"Central Michigan","Mid-American",-8.6,98,109,21.4,60,28.2,-1.9,0,0,0,0,0
2017,"New Mexico State","Conference USA",-9.4,99,94,24.5,34,32.6,-1.3,0,0,0,0,0
2017,"Massachusetts","FBS Independents",-9.7,100,97,24.1,37,31.9,-1.8,0,0,0,0,0
2017,"Bowling Green","Mid-American",-10,101,73,27.5,12,38.9,1.4,0,0,0,0,0
2017,"Florida International","Conference USA",-10.4,102,99,24,22,35,0.7,0,0,0,0,0
2017,"Tulsa","American Athletic",-10.7,103,76,27.3,14,37.8,-0.2,0,0,0,0,0
2017,"Air Force","Mountain West",-11,104,59,28.8,7,40.5,0.7,0,0,0,0,0
2017,"Buffalo","Mid-American",-11.2,105,92,24.9,28,33.9,-2.2,0,0,0,0,0
2017,"South Alabama","Sun Belt",-12,106,120,18.3,39,31.4,1.1,0,0,0,0,0
2017,"New Mexico","Mountain West",-12.4,107,112,20.8,27,34.2,0.9,0,0,0,0,0
2017,"Idaho","Big Sky",-12.4,107,117,18.7,44,30.2,-0.8,0,0,0,0,0
2017,"Oregon State","Pac-12",-12.6,109,59,28.8,9,39.9,-1.5,0,0,0,0,0
2017,"UL Monroe","Sun Belt",-12.9,110,41,32.3,1,45.5,0.3,0,0,0,0,0
2017,"East Carolina","American Athletic",-14,111,77,27.2,3,41.8,0.5,0,0,0,0,0
2017,"Georgia State","Sun Belt",-14,111,122,17,54,28.6,-2.4,0,0,0,0,0
2017,"UNLV","Mountain West",-14.5,113,82,26.2,10,39.8,-0.9,0,0,0,0,0
2017,"Kansas","Big 12",-14.8,114,107,21.6,20,36.7,0.4,0,0,0,0,0
2017,"Louisiana","Sun Belt",-15.8,115,73,27.5,2,42.9,-0.4,0,0,0,0,0
2017,"Georgia Southern","Sun Belt",-15.8,115,120,18.3,21,35.5,1.4,0,0,0,0,0
2017,"Nevada","Mountain West",-16.4,117,85,25.6,4,41.1,-0.9,0,0,0,0,0
2017,"Old Dominion","Sun Belt",-16.8,118,123,16.3,31,32.8,-0.3,0,0,0,0,0
2017,"Akron","Mid-American",-17.6,119,97,24.1,11,39.6,-2.2,0,0,0,0,0
2017,"UConn","FBS Independents",-19.2,120,104,22.4,6,40.7,-0.9,0,0,0,0,0
2017,"Ball State","Mid-American",-19.7,121,113,20.3,15,37.7,-2.3,0,0,0,0,0
2017,"Hawai'i","Mountain West",-19.7,121,101,23.3,8,40.4,-2.6,0,0,0,0,0
2017,"San José State","Mountain West",-20,123,124,15.2,17,37.5,2.3,0,0,0,0,0
2017,"Kent State","Mid-American",-20.2,124,126,14.3,35,32.4,-2.1,0,0,0,0,0
2017,"Texas State","Sun Belt",-23.5,125,125,14.7,19,36.9,-1.3,0,0,0,0,0
2017,"Rice","American Athletic",-23.6,126,116,19.2,5,40.9,-1.9,0,0,0,0,0
2017,"Charlotte","American Athletic",-26.1,127,127,13.7,15,37.7,-2.1,0,0,0,0,0
2017,"UTEP","Conference USA",-27.4,128,128,12.8,13,38.7,-1.5,0,0,0,0,0
2017,"nationalAverages","Unknown",1.66953125,65,65,28.9046875,65,27.23515625,0.00234375,1,1,1,1,0
2018,"Alabama","SEC",36.3,1,2,50.9,123,14.2,-0.4,0,0,0,0,0
2018,"Georgia","SEC",32.9,2,3,45.9,123,14.2,1.3,0,0,0,0,0
2018,"Clemson","ACC",29.7,3,5,43,128,12.6,-0.6,0,0,0,0,0
2018,"Oklahoma","SEC",24.9,4,1,54,47,30,1,0,0,0,0,0
2018,"LSU","SEC",24.2,5,30,34.8,126,13.4,2.7,0,0,0,0,0
2018,"Ohio State","Big Ten",24.1,6,4,44.4,105,21.2,0.8,0,0,0,0,0
2018,"Auburn","SEC",23.6,7,19,36.9,125,14.1,0.7,0,0,0,0,0
2018,"Mississippi State","SEC",23.2,8,32,34.6,130,10.5,-0.9,0,0,0,0,0
2018,"Florida","SEC",23,9,15,38.6,114,17.4,1.7,0,0,0,0,0
2018,"Michigan","Big Ten",22,10,25,35.5,122,14.3,0.9,0,0,0,0,0
2018,"Texas A&M","SEC",21.6,11,10,40.3,110,19.8,1.1,0,0,0,0,0
2018,"Missouri","SEC",20.8,12,8,41.3,106,21,0.5,0,0,0,0,0
2018,"Notre Dame","FBS Independents",20.7,13,32,34.6,121,14.5,0.6,0,0,0,0,0
2018,"Washington","Big Ten",19.9,14,34,34.5,127,12.7,-1.9,0,0,0,0,0
2018,"Penn State","Big Ten",19,15,35,33.9,120,14.6,-0.3,0,0,0,0,0
2018,"Fresno State","Mountain West",17.4,16,37,33.5,119,15.5,-0.6,0,0,0,0,0
2018,"Utah","Big 12",16.8,17,45,31.9,112,18.1,3,0,0,0,0,0
2018,"UCF","Big 12",16.5,18,11,39.9,84,25.2,1.8,0,0,0,0,0
2018,"Wisconsin","Big Ten",15.5,19,12,39.3,101,21.6,-2.3,0,0,0,0,0
2018,"South Carolina","SEC",14.9,20,21,36.4,91,23.6,2,0,0,0,0,0
2018,"Utah State","Mountain West",14.2,21,22,36.3,96,22.5,0.4,0,0,0,0,0
2018,"Oklahoma State","Big 12",13.8,22,7,42,59,28.9,0.7,0,0,0,0,0
2018,"Iowa","Big Ten",13.3,23,54,30.3,113,17.7,0.7,0,0,0,0,0
2018,"West Virginia","Big 12",13.2,24,9,41.1,55,29.2,1.3,0,0,0,0,0
2018,"Kentucky","SEC",13.1,25,63,29.5,116,16.3,-0.1,0,0,0,0,0
2018,"Stanford","ACC",13,26,26,35.4,88,24.3,1.8,0,0,0,0,0
2018,"Miami","ACC",12.7,27,66,29.3,117,15.8,-0.8,0,0,0,0,0
2018,"Boise State","Mountain West",12.2,28,18,37.1,92,22.8,-2,0,0,0,0,0
2018,"App State","Sun Belt",11.9,29,56,30,111,19,1,0,0,0,0,0
2018,"Michigan State","Big Ten",11.5,30,111,22,129,10.8,0.3,0,0,0,0,0
2018,"Texas","SEC",11.3,31,27,35.3,86,24.4,0.4,0,0,0,0,0
2018,"Washington State","Pac-12",11.3,31,13,38.8,72,27.3,-0.2,0,0,0,0,0
2018,"Ole Miss","SEC",9.8,33,6,42.1,40,31.2,-1.2,0,0,0,0,0
2018,"USC","Big Ten",9.7,34,46,31.7,96,22.5,0.5,0,0,0,0,0
2018,"NC State","ACC",9.4,35,29,35.1,77,26.7,1.1,0,0,0,0,0
2018,"Memphis","American Athletic",9.2,36,13,38.8,44,30.5,0.8,0,0,0,0,0
2018,"Texas Tech","Big 12",8.7,37,23,36.2,50,29.8,2.4,0,0,0,0,0
2018,"Iowa State","Big 12",7.9,38,57,29.9,103,21.5,-0.4,0,0,0,0,0
2018,"Vanderbilt","SEC",7.6,39,24,35.6,74,27.1,-0.9,0,0,0,0,0
2018,"Syracuse","ACC",7.5,40,44,32.1,71,27.4,2.8,0,0,0,0,0
2018,"Oregon","Big Ten",7.3,41,31,34.7,81,25.8,-1.7,0,0,0,0,0
2018,"Virginia","ACC",7.1,42,61,29.7,100,22,-0.6,0,0,0,0,0
2018,"TCU","Big 12",6.9,43,91,25.7,115,16.9,-1.8,0,0,0,0,0
2018,"Purdue","Big Ten",6.5,44,17,37.2,43,30.8,0,0,0,0,0,0
2018,"Minnesota","Big Ten",6.3,45,75,28.2,92,22.8,1,0,0,0,0,0
2018,"BYU","Big 12",6.2,46,72,28.9,98,22.3,-0.4,0,0,0,0,0
2018,"San Diego State","Mountain West",6,47,92,25.6,106,21,1.4,0,0,0,0,0
2018,"Tennessee","SEC",5.5,48,38,33.4,59,28.9,1,0,0,0,0,0
2018,"Nebraska","Big Ten",5.4,49,42,32.7,76,26.9,-0.4,0,0,0,0,0
2018,"Cincinnati","Big 12",5.4,49,74,28.3,95,22.6,-0.4,0,0,0,0,0
2018,"Arizona State","Big 12",5,51,35,33.9,45,30.4,1.5,0,0,0,0,0
2018,"Duke","ACC",5,51,52,30.5,85,25,-0.5,0,0,0,0,0
2018,"Arkansas","SEC",4.5,53,61,29.7,82,25.7,0.5,0,0,0,0,0
2018,"Ohio","Mid-American",4,54,16,38.2,24,35,0.8,0,0,0,0,0
2018,"Virginia Tech","ACC",3.9,55,41,32.8,54,29.4,0.4,0,0,0,0,0
2018,"California","ACC",3.9,55,118,18.3,118,15.6,1.2,0,0,0,0,0
2018,"Wake Forest","ACC",3.6,57,48,31.2,67,28.1,0.5,0,0,0,0,0
2018,"Arizona","Big 12",3.6,57,43,32.3,57,29,0.3,0,0,0,0,0
2018,"Maryland","Big Ten",3,59,80,27.6,80,25.9,1.3,0,0,0,0,0
2018,"Temple","American Athletic",2.9,60,76,28.1,89,23.9,-1.3,0,0,0,0,0
2018,"Pittsburgh","ACC",2.7,61,71,29,78,26.6,0.4,0,0,0,0,0
2018,"Troy","Sun Belt",2.6,62,89,26.4,83,25.6,1.8,0,0,0,0,0
2018,"Boston College","ACC",2.4,63,87,26.5,99,22.1,-1.9,0,0,0,0,0
2018,"Houston","Big 12",2.3,64,20,36.7,25,34.9,0.6,0,0,0,0,0
2018,"North Texas","American Athletic",2.1,65,67,29.2,53,29.5,2.4,0,0,0,0,0
2018,"Baylor","Big 12",2,66,39,33.1,46,30.3,-0.8,0,0,0,0,0
2018,"Toledo","Mid-American",2,66,28,35.2,28,34.4,1.1,0,0,0,0,0
2018,"Wyoming","Mountain West",1.9,68,95,25.1,90,23.7,0.4,0,0,0,0,0
2018,"Northwestern","Big Ten",1.9,68,93,25.5,101,21.6,-2,0,0,0,0,0
2018,"Indiana","Big Ten",1.6,70,55,30.2,56,29.1,0.4,0,0,0,0,0
2018,"Florida State","ACC",1.4,71,97,25,92,22.8,-0.8,0,0,0,0,0
2018,"Arkansas State","Sun Belt",1.2,72,57,29.9,69,27.9,-0.8,0,0,0,0,0
2018,"Marshall","Sun Belt",1,73,111,22,109,20.5,-0.5,0,0,0,0,0
2018,"Georgia Tech","ACC",0.3,74,40,33,31,33.9,1.2,0,0,0,0,0
2018,"UAB","American Athletic",-0.3,75,104,24.1,86,24.4,0,0,0,0,0,0
2018,"UCLA","Big Ten",-0.4,76,50,30.7,34,32.4,1.3,0,0,0,0,0
2018,"Nevada","Mountain West",-0.5,77,82,27.5,68,28,0.1,0,0,0,0,0
2018,"Kansas State","Big 12",-0.5,77,84,27.2,70,27.5,-0.2,0,0,0,0,0
2018,"Miami (OH)","Mid-American",-0.7,79,90,26.2,65,28.4,1.5,0,0,0,0,0
2018,"Colorado","Big 12",-0.7,79,85,27,73,27.2,-0.5,0,0,0,0,0
2018,"Florida Atlantic","American Athletic",-0.8,81,49,30.8,48,29.9,-1.8,0,0,0,0,0
2018,"Buffalo","Mid-American",-1.1,82,47,31.3,48,29.9,-2.5,0,0,0,0,0
2018,"South Florida","American Athletic",-1.2,83,69,29.1,50,29.8,-0.5,0,0,0,0,0
2018,"Army","American Athletic",-1.5,84,65,29.4,61,28.7,-2.2,0,0,0,0,0
2018,"Air Force","Mountain West",-1.8,85,67,29.2,40,31.2,0.2,0,0,0,0,0
2018,"Eastern Michigan","Mid-American",-2,86,93,25.5,79,26.1,-1.5,0,0,0,0,0
2018,"Georgia Southern","Sun Belt",-2.4,87,78,27.9,39,31.6,1.4,0,0,0,0,0
2018,"North Carolina","ACC",-2.5,88,57,29.9,36,31.9,-0.5,0,0,0,0,0
2018,"Northern Illinois","Mid-American",-2.7,89,117,19.1,108,20.8,-1,0,0,0,0,0
2018,"Tulane","American Athletic",-3.5,90,106,23.8,66,28.3,0.9,0,0,0,0,0
2018,"Middle Tennessee","Conference USA",-3.8,91,103,24.4,61,28.7,0.5,0,0,0,0,0
2018,"Southern Miss","Sun Belt",-5,92,122,16.6,104,21.4,-0.3,0,0,0,0,0
2018,"SMU","ACC",-5.4,93,105,24,52,29.7,0.3,0,0,0,0,0
2018,"Louisiana","Sun Belt",-6.9,94,52,30.5,14,38.9,1.5,0,0,0,0,0
2018,"Louisiana Tech","Conference USA",-6.9,94,111,22,75,27,-1.8,0,0,0,0,0
2018,"Florida International","Conference USA",-7.4,96,86,26.7,26,34.7,0.6,0,0,0,0,0
2018,"Illinois","Big Ten",-7.9,97,69,29.1,16,38.6,1.5,0,0,0,0,0
2018,"Louisville","ACC",-9.1,98,101,24.5,32,33.6,0,0,0,0,0,0
2018,"New Mexico","Mountain West",-9.5,99,106,23.8,22,35.7,2.4,0,0,0,0,0
2018,"Kansas","Big 12",-10,100,114,21.9,36,31.9,0,0,0,0,0,0
2018,"Navy","American Athletic",-10.2,101,82,27.5,17,38.3,0.6,0,0,0,0,0
2018,"Colorado State","Mountain West",-10.3,102,80,27.6,21,36.7,-1.2,0,0,0,0,0
2018,"Hawai'i","Mountain West",-10.4,103,63,29.5,13,39.5,-0.4,0,0,0,0,0
2018,"Western Michigan","Mid-American",-10.7,104,60,29.8,19,37.4,-3.1,0,0,0,0,0
2018,"UL Monroe","Sun Belt",-10.9,105,87,26.5,23,35.4,-2,0,0,0,0,0
2018,"UNLV","Mountain West",-11.1,106,50,30.7,14,38.9,-2.9,0,0,0,0,0
2018,"Tulsa","American Athletic",-11.2,107,109,22.9,35,32.3,-1.7,0,0,0,0,0
2018,"Rutgers","Big Ten",-12.3,108,123,15,64,28.5,1.2,0,0,0,0,0
2018,"Old Dominion","Sun Belt",-14.1,109,98,24.9,12,39.7,0.7,0,0,0,0,0
2018,"East Carolina","American Athletic",-14.9,110,118,18.3,30,34.2,1,0,0,0,0,0
2018,"Oregon State","Pac-12",-16,111,73,28.8,5,43.4,-1.3,0,0,0,0,0
2018,"Massachusetts","FBS Independents",-16.1,112,79,27.8,7,42.2,-1.7,0,0,0,0,0
2018,"Western Kentucky","Conference USA",-16.1,112,120,17.9,38,31.8,-2.2,0,0,0,0,0
2018,"Texas State","Sun Belt",-16.4,114,126,14.9,57,29,-2.2,0,0,0,0,0
2018,"San José State","Mountain West",-17.1,115,121,17.3,26,34.7,0.2,0,0,0,0,0
2018,"Coastal Carolina","Sun Belt",-17.2,116,76,28.1,2,45.7,0.4,0,0,0,0,0
2018,"South Alabama","Sun Belt",-17.7,117,101,24.5,8,42,-0.3,0,0,0,0,0
2018,"Charlotte","American Athletic",-18.5,118,123,15,33,33.5,0,0,0,0,0,0
2018,"Ball State","Mid-American",-18.9,119,110,22.5,11,40.2,-1.2,0,0,0,0,0
2018,"Akron","Mid-American",-19.3,120,128,11.9,42,31,-0.2,0,0,0,0,0
2018,"Liberty","Conference USA",-19.7,121,95,25.1,9,41.7,-3.1,0,0,0,0,0
2018,"Central Michigan","Mid-American",-20,122,130,9,61,28.7,-0.3,0,0,0,0,0
2018,"New Mexico State","Conference USA",-20.2,123,116,19.2,18,38,-1.4,0,0,0,0,0
2018,"Kent State","Mid-American",-20.4,124,115,20.5,10,40.3,-0.6,0,0,0,0,0
2018,"Georgia State","Sun Belt",-20.4,124,108,23.6,4,43.6,-0.4,0,0,0,0,0
2018,"Bowling Green","Mid-American",-22,126,99,24.7,3,43.9,-2.8,0,0,0,0,0
2018,"UTSA","American Athletic",-22.1,127,129,11.1,28,34.4,1.2,0,0,0,0,0
2018,"Rice","American Athletic",-26.4,128,123,15,6,42.5,1.1,0,0,0,0,0
2018,"UConn","FBS Independents",-26.4,128,99,24.7,1,51.9,0.9,0,0,0,0,0
2018,"UTEP","Conference USA",-26.6,130,127,12.1,20,37.1,-1.6,0,0,0,0,0
2018,"nationalAverages","Unknown",1.44307692307692,65,65,29.3476923076923,65,27.9069230769231,0.000769230769230769,1,1,1,1,0
2019,"Ohio State","Big Ten",35.4,1,4,44.4,129,10.6,1.6,0,0,0,0,0
2019,"LSU","SEC",33.1,2,1,48.9,111,17.7,1.9,0,0,0,0,0
2019,"Alabama","SEC",32.4,3,2,47.7,127,14.6,-0.7,0,0,0,0,0
2019,"Clemson","ACC",28.1,4,5,43.5,127,14.6,-0.7,0,0,0,0,0
2019,"Georgia","SEC",26.8,5,32,34.2,130,10,2.6,0,0,0,0,0
2019,"Penn State","Big Ten",24.3,6,13,37.5,121,15.7,2.5,0,0,0,0,0
